date,open,close,high,low,change,volume,market_cap
2018-05-27,7362.08,7368.22,7381.74,7270.96,0.08,4056519936,125695017596
2018-05-26,7486.48,7355.88,7595.16,7349.12,-1.74,4051539968,125469061263
2018-05-25,7592.30,7480.14,7659.14,7392.65,-1.48,4867829760,127573690458
2018-05-24,7561.12,7587.34,7738.60,7331.14,0.35,6049220096,129385391552
2018-05-23,8037.08,7557.82,8054.66,7507.88,-5.96,6491120128,128868479514
2018-05-22,8419.87,8041.78,8423.25,8004.58,-4.49,5137010176,137104106176
2018-05-21,8522.33,8418.99,8557.52,8365.12,-1.21,5154990080,143518943480
2018-05-20,8246.99,8513.25,8562.41,8205.24,3.23,5191059968,145109512565
2018-05-19,8255.73,8247.18,8372.06,8183.35,-0.1,4712399872,140559162894
2018-05-18,8091.83,8250.97,8274.12,7974.82,1.97,5764190208,140607667610
2018-05-17,8370.05,8094.32,8445.54,8054.12,-3.29,5862530048,137923772714
2018-05-16,8504.41,8368.83,8508.43,8175.49,-1.59,6760220160,142587497878
2018-05-15,8705.19,8510.38,8836.19,8456.45,-2.24,6705710080,144979744412
2018-05-14,8713.10,8716.79,8881.12,8367.97,0.04,7364149760,148480275422
2018-05-13,8515.49,8723.94,8773.55,8395.12,2.45,5866379776,148587777457
2018-05-12,8441.44,8504.89,8664.86,8223.50,0.75,6821380096,144841040789
2018-05-11,9052.96,8441.49,9052.96,8394.46,-6.75,8488520192,143743802092
2018-05-10,9325.96,9043.94,9396.04,9040.52,-3.02,6906699776,153988453198
2018-05-09,9223.73,9325.18,9374.76,9031.62,1.1,7226890240,158758858205
2018-05-08,9380.87,9234.82,9462.75,9127.77,-1.56,7415869952,157202142973
2018-05-07,9645.67,9373.01,9665.85,9231.53,-2.83,7394019840,159538115686
2018-05-06,9845.31,9654.80,9940.14,9465.25,-1.94,7222280192,164316605278
2018-05-05,9700.28,9858.15,9964.50,9695.12,1.63,7651939840,167759953654
2018-05-04,9695.50,9700.76,9779.20,9585.96,0.05,8217829888,165062796742
2018-05-03,9233.97,9743.86,9798.33,9188.15,5.52,10207299584,165778380092
2018-05-02,9104.60,9235.92,9256.52,9015.14,1.44,7558159872,157119854754
2018-05-01,9251.47,9119.01,9255.88,8891.05,-1.43,7713019904,155114132125
2018-04-30,9426.11,9240.55,9477.14,9166.81,-1.97,8673920000,157163847314
2018-04-29,9346.41,9419.08,9531.49,9193.71,0.78,8853000192,160182287342
2018-04-28,8939.27,9348.48,9412.09,8931.99,4.58,7805479936,158963068374
2018-04-27,9290.63,8987.05,9375.47,8987.05,-3.27,7566289920,152802874822
2018-04-26,8867.32,9281.51,9281.51,8727.09,4.67,8970559488,157793327246
2018-04-25,9701.03,8845.74,9745.32,8799.84,-8.82,11083100160,150369282696
2018-04-24,8934.34,9697.50,9732.61,8927.83,8.54,10678800384,164833256250
2018-04-23,8794.39,8930.88,8958.55,8788.81,1.55,6925190144,151784994312
2018-04-22,8925.06,8802.46,9001.64,8779.61,-1.37,6629899776,149585589886
2018-04-21,8848.79,8895.58,8997.57,8652.15,0.53,7548550144,151150137128
2018-04-20,8286.88,8845.83,8880.23,8244.54,6.74,8438110208,150287113368
2018-04-19,8159.27,8294.31,8298.69,8138.78,1.66,7063209984,140902801023
2018-04-18,7944.43,8163.42,8197.80,7886.01,2.76,6529909760,138661092884
2018-04-17,8071.66,7902.09,8285.96,7881.72,-2.1,6900879872,134206623206
2018-04-16,8337.57,8058.67,8371.15,7925.73,-3.35,5631309824,136849408643
2018-04-15,7999.33,8329.11,8338.42,7999.33,4.12,5244480000,141427138383
2018-04-14,7874.67,7986.24,8140.71,7846.00,1.42,5191430144,135589384440
2018-04-13,7901.09,7895.96,8183.96,7758.93,-0.06,7764460032,134043001354
2018-04-12,6955.38,7889.25,7899.23,6806.51,13.43,8906250240,133912618634
2018-04-11,6843.47,6968.32,6968.32,6817.59,1.82,4641889792,118267198080
2018-04-10,6795.44,6834.76,6872.41,6704.15,0.58,4272750080,115978358964
2018-04-09,7044.32,6770.73,7178.11,6661.99,-3.88,4894060032,114886335694
2018-04-08,6919.98,7023.52,7111.56,6919.98,1.5,3652499968,119162880482
2018-04-07,6630.51,6911.09,7050.54,6630.51,4.23,3976610048,117241368688
2018-04-06,6815.96,6636.32,6857.49,6575.00,-2.64,3766810112,112565173568
2018-04-05,6848.65,6811.47,6933.82,6644.80,-0.54,5639320064,115524404354
2018-04-04,7456.41,6853.84,7469.88,6803.88,-8.08,4936000000,116229557118
2018-04-03,7102.26,7456.11,7530.94,7072.49,4.98,5499700224,126429245883
2018-04-02,6844.86,7083.80,7135.47,6816.58,3.49,4333440000,120101932910
2018-04-01,7003.06,6844.23,7060.95,6526.87,-2.27,4532100096,116026809075
2018-03-31,6892.48,6973.53,7207.85,6863.52,1.18,4553269760,118204645927
2018-03-30,7171.45,6890.52,7276.66,6683.93,-3.92,6289509888,116786562165
2018-03-29,7979.07,7165.70,7994.33,7081.38,-10.19,6361229824,121436043045
2018-03-28,7836.83,7954.48,8122.89,7809.17,1.5,4935289856,134788265876
2018-03-27,8200.00,7833.04,8232.78,7797.28,-4.48,5378250240,132717053150
2018-03-26,8498.47,8209.40,8530.08,7921.43,-3.4,5921039872,139078211968
2018-03-25,8612.81,8495.78,8682.01,8449.10,-1.36,4569880064,143914265310
2018-03-24,8901.95,8668.12,8996.18,8665.70,-2.63,5664600064,146818882936
2018-03-23,8736.25,8879.62,8879.62,8360.62,1.64,5954120192,150383574951
2018-03-22,8939.44,8728.47,9100.71,8564.90,-2.36,5530390016,147809220250
2018-03-21,8937.48,8929.28,9177.37,8846.33,-0.09,6043129856,151193917440
2018-03-20,8619.67,8913.47,9051.02,8389.89,3.41,6361789952,150909503835
2018-03-19,8344.12,8630.65,8675.87,8182.40,3.43,6729110016,146107514353
2018-03-18,7890.52,8223.68,8245.51,7397.99,4.22,6639190016,139201713268
2018-03-17,8321.91,7916.88,8346.53,7812.82,-4.87,4426149888,133993486925
2018-03-16,8322.91,8338.35,8585.15,8005.31,0.19,5289379840,141111773179
2018-03-15,8290.76,8300.86,8428.35,7783.05,0.12,6834429952,140460819364
2018-03-14,9214.65,8269.81,9355.85,8068.59,-10.25,6438230016,139920843550
2018-03-13,9173.04,9194.85,9470.38,8958.19,0.24,5991139840,155555594312
2018-03-12,9602.93,9205.12,9937.50,8956.43,-4.14,6457399808,155710928717
2018-03-11,8852.78,9578.63,9711.89,8607.12,8.2,6296370176,162009710243
2018-03-10,9350.59,8866.00,9531.32,8828.47,-5.18,5386319872,149939797150
2018-03-09,9414.69,9337.55,9466.35,8513.03,-0.82,8704190464,157898203939
2018-03-08,9951.44,9395.01,10147.40,9335.87,-5.59,7186089984,158852238332
2018-03-07,10803.90,9965.57,10929.50,9692.12,-7.76,8797910016,168479670395
2018-03-06,11500.10,10779.90,11500.10,10694.30,-6.26,6832169984,182225316082
2018-03-05,11532.40,11573.30,11704.10,11443.90,0.35,6468539904,195614809925
2018-03-04,11497.40,11512.60,11512.60,11136.10,0.13,6084149760,194567395376
2018-03-03,11101.90,11489.70,11528.20,11002.40,3.49,6690570240,194159120569
2018-03-02,10977.40,11086.40,11189.00,10850.10,0.99,7620590080,187318996197
2018-03-01,10385.00,10951.00,11052.30,10352.70,5.45,7317279744,185009753075
2018-02-28,10687.20,10397.90,11089.80,10393.10,-2.71,6936189952,175644310997
2018-02-27,10393.90,10725.60,10878.50,10246.10,3.19,6966179840,181158869820
2018-02-26,9669.43,10366.70,10475.00,9501.73,7.21,7287690240,175076064010
2018-02-25,9796.42,9664.73,9923.22,9407.06,-1.34,5706939904,163204062358
2018-02-24,10287.70,9813.07,10597.20,9546.97,-4.61,6917929984,165687799108
2018-02-23,9937.07,10301.10,10487.30,9734.56,3.66,7739500032,173909350860
2018-02-22,10660.40,10005.00,11039.10,9939.09,-6.15,8040079872,168892273935
2018-02-21,11372.20,10690.40,11418.50,10479.10,-6.0,9405339648,180442459820
2018-02-20,11231.80,11403.70,11958.50,11231.80,1.53,9926540288,192457815912
2018-02-19,10552.60,11225.30,11273.80,10513.20,6.37,7652089856,189426791571
2018-02-18,11123.40,10551.80,11349.80,10326.00,-5.14,8744009728,178040648022
2018-02-17,10207.50,11112.70,11139.50,10149.40,8.87,8660880384,187482083882
2018-02-16,10135.70,10233.90,10324.10,9824.82,0.97,7296159744,172637061144
2018-02-15,9488.32,10166.40,10234.80,9395.58,7.15,9062540288,171477807437
2018-02-14,8599.92,9494.63,9518.54,8599.92,10.4,7909819904,160131558835
2018-02-13,8926.72,8598.31,8958.47,8455.41,-3.68,5696719872,144995984203
2018-02-12,8141.43,8926.57,8985.92,8141.43,9.64,6256439808,150513128412
2018-02-11,8616.13,8129.97,8616.13,7931.10,-5.64,6122189824,137064586975
2018-02-10,8720.08,8621.90,9122.55,8295.47,-1.13,7780960256,145341842785
2018-02-09,8271.84,8736.98,8736.98,7884.71,5.62,6784820224,147266052809
2018-02-08,7637.86,8265.59,8558.77,7637.86,8.22,9346750464,139306699929
2018-02-07,7755.49,7621.30,8509.11,7236.79,-1.73,9169280000,128435001186
2018-02-06,7051.75,7754.00,7850.70,6048.26,9.96,13999800320,130658094648
2018-02-05,8270.54,6955.27,8364.84,6756.68,-15.9,9285289984,117184385122
2018-02-04,9175.70,8277.01,9334.87,8031.22,-9.79,7073549824,139433682759
2018-02-03,8852.12,9174.91,9430.75,8251.63,3.65,7263790080,154540000411
2018-02-02,9142.28,8830.75,9142.28,7796.49,-3.41,12726899712,148725283812
2018-02-01,10237.30,9170.54,10288.80,8812.28,-10.42,9959400448,154428564694
2018-01-31,10108.20,10221.10,10381.60,9777.42,1.12,8041160192,172099559942
2018-01-30,11306.80,10106.30,11307.20,10036.20,-10.62,8637859840,170151556678
2018-01-29,11755.50,11296.40,11875.60,11179.20,-3.91,7107359744,190164444830
2018-01-28,11475.30,11786.30,12040.30,11475.30,2.71,8350360064,198389948175
2018-01-27,11174.90,11440.70,11614.90,10989.20,2.38,7583269888,192550550498
2018-01-26,11256.00,11171.40,11656.70,10470.30,-0.75,9746199552,187995804677
2018-01-25,11421.70,11259.40,11785.70,11057.40,-1.42,8873169920,189455303273
2018-01-24,10903.40,11359.40,11501.40,10639.80,4.18,9940989952,191115225673
2018-01-23,10944.50,10868.40,11377.60,10129.70,-0.7,9660609536,182830257191
2018-01-22,11633.10,10931.40,11966.40,10240.20,-6.03,10537400320,183866421285
2018-01-21,12889.20,11600.10,12895.90,11288.20,-10.0,9935179776,195089460991
2018-01-20,11656.20,12899.20,13103.00,11656.20,10.66,11801700352,216907619830
2018-01-19,11429.80,11607.40,11992.80,11172.10,1.55,10740400128,195158837709
2018-01-18,11198.80,11474.90,12107.30,10942.50,2.47,15020399616,192907550324
2018-01-17,11431.10,11188.60,11678.00,9402.29,-2.12,18830600192,188070430523
2018-01-16,13836.10,11490.50,13843.10,10194.90,-16.95,18853799936,193121120762
2018-01-15,13767.30,13819.80,14445.50,13641.70,0.38,12750799872,232242775485
2018-01-14,14370.80,13772.00,14511.80,13268.00,-4.17,11084099584,231413491364
2018-01-13,13952.40,14360.20,14659.50,13952.40,2.92,12763599872,241268592240
2018-01-12,13453.90,13980.60,14229.90,13158.10,3.91,12065699840,234865160377
2018-01-11,14968.20,13405.80,15018.80,13105.90,-10.44,16534099968,225178724050
2018-01-10,14588.50,14973.30,14973.30,13691.20,2.64,18500800512,251472635522
2018-01-09,15123.70,14595.40,15497.50,14424.00,-3.49,16659999744,245095808695
2018-01-08,16476.20,15170.10,16537.90,14208.20,-7.93,18413899776,254715263101
2018-01-07,17527.30,16477.60,17579.60,16087.70,-5.99,15866000384,276634797271
2018-01-06,17462.10,17527.00,17712.40,16764.60,0.37,18314600448,294217423675
2018-01-05,15477.20,17429.50,17705.20,15202.80,12.61,23840899072,292544135538
2018-01-04,15270.70,15599.20,15739.70,14522.20,2.15,21783199744,261795321110
2018-01-03,14978.20,15201.00,15572.80,14844.50,1.49,16871900160,255080562912
2018-01-02,13625.00,14982.10,15444.60,13163.60,9.96,16846600192,251377913955
2018-01-01,14112.20,13657.20,14112.20,13154.70,-3.22,10291200000,229119155396
2017-12-31,12897.70,14156.40,14377.40,12755.60,9.76,12136299520,237465823980
2017-12-30,14681.90,12952.20,14681.90,12350.10,-11.78,14452599808,217239803085
2017-12-29,14695.80,14656.20,15279.00,14307.00,-0.27,13025500160,245793634125
2017-12-28,15864.10,14606.50,15888.40,13937.30,-7.93,12336499712,244929825575
2017-12-27,16163.50,15838.50,16930.90,15114.30,-2.01,12487600128,265559172050
2017-12-26,14036.60,16099.80,16461.20,14028.90,14.7,13454300160,269908107763
2017-12-25,13995.90,14026.60,14593.00,13448.90,0.22,10664699904,235126843805
2017-12-24,14608.20,13925.80,14626.00,12747.70,-4.67,11572299776,233414163395
2017-12-23,13948.70,14699.20,15603.20,13828.80,5.38,13086000128,246349213910
2017-12-22,15898.00,13831.80,15943.40,11833.00,-13.0,22197999616,231788283457
2017-12-21,16642.40,15802.90,17567.70,15342.70,-5.04,16516599808,264788651530
2017-12-20,17760.30,16624.60,17934.70,16077.70,-6.39,22149699584,278528964015
2017-12-19,19118.30,17776.70,19177.80,17275.40,-7.02,16894499840,297801055828
2017-12-18,19106.40,19114.20,19371.00,18355.90,0.04,14839499776,320174318520
2017-12-17,19475.80,19140.80,20089.00,18974.10,-1.72,13314599936,320576568850
2017-12-16,17760.30,19497.40,19716.70,17515.30,9.78,12740599808,326502485530
2017-12-15,16601.30,17706.90,18154.10,16601.30,6.66,14309999616,296482120238
2017-12-14,16384.60,16564.00,17085.80,16185.90,1.09,13777399808,277310347000
2017-12-13,17500.00,16408.20,17653.10,16039.70,-6.24,12976900096,274663619978
2017-12-12,16919.80,17415.40,17781.80,16571.60,2.93,14603799552,291483935710
2017-12-11,15427.40,16936.80,17513.90,15404.80,9.78,12153900032,283439888520
2017-12-10,15168.40,15455.40,15850.60,13226.60,1.89,13433299968,258615393665
2017-12-09,16523.30,15178.20,16783.00,13674.90,-8.14,13911300096,253946084745
2017-12-08,17802.90,16569.40,18353.40,14336.90,-6.93,21135998976,277185764485
2017-12-07,14266.10,17899.70,17899.70,14057.30,25.47,17950699520,299405364249
2017-12-06,11923.40,14291.50,14369.10,11923.40,19.86,12656300032,239024437136
2017-12-05,11685.70,11916.70,12032.00,11604.60,1.98,6895260160,199278350420
2017-12-04,11315.40,11657.20,11657.20,11081.80,3.02,6132409856,194912755450
2017-12-03,11082.70,11323.20,11858.70,10862.00,2.17,6608309760,189302389920
2017-12-02,10978.30,11074.60,11320.20,10905.10,0.88,5138500096,185122039035
2017-12-01,10198.60,10975.60,11046.70,9694.65,7.62,6783119872,183444663767
2017-11-30,9906.79,10233.60,10801.00,9202.05,3.3,8310689792,171020085600
2017-11-29,10077.40,9888.61,11517.40,9601.03,-1.87,11568799744,165233728795
2017-11-28,9823.43,10058.80,10125.70,9736.30,2.4,6348819968,168056012886
2017-11-27,9352.72,9818.35,9818.35,9352.72,4.98,5653320192,164019464090
2017-11-26,8789.04,9330.55,9522.93,8775.59,6.16,5475579904,155850742551
2017-11-25,8241.71,8790.92,8790.92,8191.15,6.66,4342060032,146820557006
2017-11-24,8074.02,8253.69,8374.16,7940.93,2.23,5058610176,137831976173
2017-11-23,8232.38,8038.77,8267.40,8038.77,-2.35,4225179904,134227860479
2017-11-22,8077.95,8253.55,8302.26,8075.47,2.17,3633530112,137797862084
2017-11-21,8205.74,8071.26,8348.66,7762.71,-1.64,4277609984,134739693480
2017-11-20,8039.07,8200.64,8336.86,7949.36,2.01,3488450048,136881802624
2017-11-19,7766.03,8036.49,8101.91,7694.10,3.48,3149319936,134124196206
2017-11-18,7697.21,7790.15,7884.99,7463.44,1.21,3667190016,129997247838
2017-11-17,7853.57,7708.99,8004.59,7561.09,-1.84,4651670016,128621507062
2017-11-16,7323.24,7871.69,7967.38,7176.58,7.49,5123809792,131328418537
2017-11-15,6634.76,7315.54,7342.25,6634.76,10.26,4200880128,122035826506
2017-11-14,6561.48,6635.75,6764.98,6461.75,1.13,3197110016,110683148744
2017-11-13,5938.25,6559.49,6811.19,5844.29,10.46,6263249920,109400650105
2017-11-12,6295.45,5950.07,6625.05,5519.01,-5.49,8957349888,99226193603
2017-11-11,6618.61,6357.60,6873.15,6204.22,-3.94,4908680192,106016076151
2017-11-10,7173.73,6618.14,7312.00,6436.87,-7.74,5208249856,110354089394
2017-11-09,7446.83,7143.58,7446.83,7101.52,-4.07,3226249984,119104730750
2017-11-08,7141.38,7459.69,7776.42,7114.02,4.46,4602200064,124360767999
2017-11-07,7023.10,7144.38,7253.32,7023.10,1.73,2326340096,119091456315
2017-11-06,7403.22,7022.76,7445.77,7007.31,-5.14,3111899904,117050623317
2017-11-05,7404.52,7407.41,7617.48,7333.19,0.04,2380410112,123449206170
2017-11-04,7164.48,7379.95,7492.86,7031.28,3.01,2483800064,122978748805
2017-11-03,7087.53,7207.76,7461.29,7002.94,1.7,3369860096,120097405359
2017-11-02,6777.77,7078.50,7367.33,6758.72,4.44,4653770240,117933380780
2017-11-01,6440.97,6767.31,6767.31,6377.88,5.07,2870320128,112735345036
2017-10-31,6132.02,6468.40,6470.43,6103.33,5.49,2311379968,107743731291
2017-10-30,6114.85,6130.53,6214.99,6040.85,0.26,1772150016,102105356519
2017-10-29,5754.44,6153.85,6255.71,5724.58,6.94,2859040000,102482445590
2017-10-28,5787.82,5753.09,5876.72,5689.19,-0.6,1403920000,95797359518
2017-10-27,5899.74,5780.90,5988.39,5728.82,-2.01,1710130048,96254297360
2017-10-26,5747.95,5904.83,5976.80,5721.22,2.73,1905040000,98310176011
2017-10-25,5524.60,5750.80,5754.33,5397.88,4.09,1966989952,95732630220
2017-10-24,5935.52,5526.64,5935.52,5504.18,-6.89,2735699968,91988225800
2017-10-23,6006.00,5930.32,6075.59,5732.47,-1.26,2401840128,98695054084
2017-10-22,6036.66,6008.42,6076.26,5792.34,-0.47,2034630016,99981911326
2017-10-21,5996.79,6031.60,6194.88,5965.07,0.58,2207099904,100353682389
2017-10-20,5708.11,6011.45,6060.11,5627.23,5.31,2354429952,100007083345
2017-10-19,5583.74,5708.52,5744.35,5531.06,2.23,1780540032,94954808115
2017-10-18,5603.82,5590.69,5603.82,5151.44,-0.23,2399269888,92982539106
2017-10-17,5741.58,5605.51,5800.35,5472.72,-2.37,1821570048,93218297189
2017-10-16,5687.57,5725.59,5776.23,5544.21,0.67,2008070016,95203392843
2017-10-15,5835.96,5678.19,5852.48,5478.61,-2.7,1976039936,94403031755
2017-10-14,5643.53,5831.79,5837.70,5591.64,3.34,1669030016,96942498331
2017-10-13,5464.16,5647.21,5840.30,5436.85,3.35,3615480064,93864253934
2017-10-12,4829.58,5446.91,5446.91,4822.00,12.78,2791610112,90525666972
2017-10-11,4789.25,4826.48,4873.73,4751.63,0.78,1222279936,80205238020
2017-10-10,4776.21,4781.99,4922.17,4765.10,0.12,1597139968,79457603224
2017-10-09,4614.52,4772.02,4878.71,4564.25,3.41,1968739968,79282158943
2017-10-08,4429.67,4610.48,4624.14,4405.64,4.08,1313869952,76589293760
2017-10-07,4369.35,4426.89,4443.88,4321.05,1.32,906928000,73529314833
2017-10-06,4324.46,4370.81,4413.27,4320.53,1.07,1069939968,72589262957
2017-10-05,4229.88,4328.41,4362.64,4164.05,2.33,1161769984,71876277937
2017-10-04,4319.37,4229.36,4352.31,4210.42,-2.08,1116770048,70225033578
2017-10-03,4408.46,4317.48,4432.47,4258.89,-2.06,1288019968,71681069637
2017-10-02,4395.81,4409.32,4470.23,4377.46,0.31,1431730048,73195646776
2017-10-01,4341.05,4403.74,4403.74,4269.81,1.44,1208210048,73094870674
2017-09-30,4166.11,4338.71,4358.43,4160.86,4.14,1207449984,72008428789
2017-09-29,4171.62,4163.07,4214.63,4039.29,-0.2,1367049984,69086146650
2017-09-28,4197.13,4174.73,4279.31,4109.70,-0.53,1712320000,69270823146
2017-09-27,3892.94,4200.67,4210.05,3884.82,7.9,1686880000,69691950752
2017-09-26,3928.41,3892.35,3969.89,3869.90,-0.92,1043740032,64569365079
2017-09-25,3681.58,3926.07,3950.25,3681.58,6.64,1374210048,65122213849
2017-09-24,3796.15,3682.84,3796.15,3666.90,-2.98,768014976,61081971156
2017-09-23,3629.92,3792.40,3819.21,3594.58,4.48,928113984,62892069389
2017-09-22,3628.02,3630.70,3758.27,3553.53,0.07,1194829952,60203040223
2017-09-21,3901.47,3631.04,3916.42,3613.63,-6.93,1411480064,60202370872
2017-09-20,3916.36,3905.95,4031.39,3857.73,-0.27,1213830016,64751811835
2017-09-19,4073.79,3924.97,4094.07,3868.87,-3.65,1563980032,65061185838
2017-09-18,3591.09,4065.20,4079.23,3591.09,13.2,1943209984,67377945990
2017-09-17,3606.28,3582.88,3664.81,3445.64,-0.65,1239149952,59377995376
2017-09-16,3637.75,3625.04,3808.84,3487.79,-0.35,1818400000,60068678195
2017-09-15,3166.30,3637.52,3733.45,2946.62,14.88,4148069888,60267886368
2017-09-14,3875.37,3154.95,3920.60,3153.86,-18.59,2716310016,52265453816
2017-09-13,4131.98,3882.59,4131.98,3789.92,-6.04,2219409920,64311123695
2017-09-12,4168.88,4130.81,4344.65,4085.22,-0.91,1864530048,68412822896
2017-09-11,4122.47,4161.27,4261.67,4099.40,0.94,1557330048,68907352119
2017-09-10,4229.34,4122.94,4245.44,3951.04,-2.52,1679090048,68263826801
2017-09-09,4229.81,4226.06,4308.82,4114.11,-0.09,1386230016,69963847482
2017-09-08,4605.16,4228.75,4661.00,4075.18,-8.17,2700890112,69999555938
2017-09-07,4589.14,4599.88,4655.04,4491.33,0.23,1844620032,76132843874
2017-09-06,4376.59,4597.12,4617.25,4376.59,5.04,2172100096,76077049312
2017-09-05,4228.29,4376.53,4427.84,3998.11,3.51,2697969920,72417728536
2017-09-04,4591.63,4236.31,4591.63,4108.40,-7.74,2987330048,70087101256
2017-09-03,4585.27,4582.96,4714.08,4417.59,-0.05,1933190016,75812181334
2017-09-02,4901.42,4578.77,4975.04,4469.24,-6.58,2722139904,75734114962
2017-09-01,4701.76,4892.01,4892.01,4678.53,4.05,2599079936,80905039782
2017-08-31,4555.59,4703.39,4736.05,4549.40,3.24,1944930048,77775374625
2017-08-30,4570.36,4565.30,4626.52,4471.41,-0.11,1937849984,75482724984
2017-08-29,4389.21,4579.02,4625.68,4352.13,4.32,2486080000,75699786263
2017-08-28,4384.45,4382.66,4403.93,4224.64,-0.04,1959330048,72445588933
2017-08-27,4345.10,4382.88,4416.59,4317.29,0.87,1537459968,72441993792
2017-08-26,4372.06,4352.40,4379.28,4269.52,-0.45,1511609984,71929882019
2017-08-25,4332.82,4371.60,4455.70,4307.35,0.9,1727970048,72241507489
2017-08-24,4137.60,4334.68,4376.39,4130.26,4.76,2037750016,71625870868
2017-08-23,4089.01,4151.52,4255.78,4078.41,1.53,2369819904,68593954170
2017-08-22,3998.35,4100.52,4128.76,3674.58,2.56,3764239872,67743202431
2017-08-21,4090.48,4001.74,4109.14,3988.60,-2.17,2800890112,66106992038
2017-08-20,4189.31,4087.66,4196.29,4069.88,-2.43,2109769984,67520478838
2017-08-19,4137.75,4193.70,4243.26,3970.55,1.35,2975820032,69265141208
2017-08-18,4324.34,4160.62,4370.13,4015.40,-3.79,2941710080,68710871037
2017-08-17,4384.44,4331.69,4484.70,4243.71,-1.2,2553359872,71527949443
2017-08-16,4200.34,4376.63,4381.23,3994.42,4.2,2272039936,72260183303
2017-08-15,4326.99,4181.93,4455.97,3906.18,-3.35,3258050048,69038855081
2017-08-14,4066.10,4325.13,4325.13,3989.16,6.37,2463089920,71394704654
2017-08-13,3880.04,4073.26,4208.39,3857.80,4.98,3159089920,67230528989
2017-08-12,3650.63,3884.71,3949.92,3613.70,6.41,2219589888,64111163866
2017-08-11,3373.82,3650.62,3679.72,3372.12,8.2,2021190016,60241844923
2017-08-10,3341.84,3381.28,3453.45,3319.47,1.18,1515110016,55791120000
2017-08-09,3420.40,3342.47,3422.76,3247.67,-2.28,1468960000,55145196472
2017-08-08,3370.22,3419.94,3484.85,3345.83,1.48,1752760064,56417337745
2017-08-07,3212.78,3378.94,3397.68,3180.89,5.17,1482279936,55734179251
2017-08-06,3257.61,3213.94,3293.29,3155.60,-1.34,1105030016,53006426108
2017-08-05,2897.63,3252.91,3290.01,2874.83,12.26,1945699968,53643452554
2017-08-04,2806.93,2895.89,2899.33,2743.72,3.17,1002120000,47749461443
2017-08-03,2709.56,2804.73,2813.31,2685.14,3.51,804796992,46239970790
2017-08-02,2727.13,2710.67,2762.53,2668.59,-0.6,1094950016,44684649516
2017-08-01,2871.30,2718.26,2921.35,2685.61,-5.33,1324669952,44804603885
2017-07-31,2763.24,2875.34,2889.62,2720.61,4.06,860574976,47388334773
2017-07-30,2724.39,2757.18,2758.53,2644.85,1.2,705942976,45435913868
2017-07-29,2807.02,2726.45,2808.76,2692.80,-2.87,803745984,44924534585
2017-07-28,2679.73,2809.01,2897.45,2679.73,4.82,1380099968,46279316161
2017-07-27,2538.71,2671.78,2693.32,2529.34,5.24,789104000,44013533097
2017-07-26,2577.77,2529.45,2610.76,2450.80,-1.87,937404032,41663929265
2017-07-25,2757.50,2576.48,2768.08,2480.96,-6.56,1460089984,42433788244
2017-07-24,2732.70,2754.86,2777.26,2699.19,0.81,866473984,45366654309
2017-07-23,2808.10,2730.40,2832.18,2653.94,-2.77,1072840000,44957775265
2017-07-22,2668.63,2810.12,2862.42,2657.71,5.3,1177129984,46264340367
2017-07-21,2838.41,2667.76,2838.41,2621.85,-6.01,1489449984,43915296559
2017-07-20,2269.89,2817.60,2900.70,2269.89,24.13,2249260032,46376428080
2017-07-19,2323.08,2273.43,2397.17,2260.23,-2.14,1245100032,37415031061
2017-07-18,2233.52,2318.88,2387.61,2164.77,3.82,1512450048,38158677672
2017-07-17,1932.62,2228.41,2230.49,1932.62,15.31,1201760000,36665393517
2017-07-16,1991.98,1929.82,2058.77,1843.03,-3.12,1182870016,31748939343
2017-07-15,2230.12,1998.86,2231.14,1990.41,-10.37,993608000,32880721300
2017-07-14,2360.59,2233.34,2363.25,2183.22,-5.39,882502976,36734255488
2017-07-13,2402.70,2357.90,2425.22,2340.83,-1.86,835769984,38778935907
2017-07-12,2332.77,2398.84,2423.71,2275.14,2.83,1117410048,39447604438
2017-07-11,2385.89,2337.79,2413.47,2296.81,-2.02,1329760000,38438497236
2017-07-10,2525.25,2372.56,2537.16,2321.13,-6.05,1111200000,39005033499
2017-07-09,2572.61,2518.44,2635.49,2517.59,-2.11,527856000,41397076604
2017-07-08,2520.27,2571.34,2571.34,2492.31,2.03,733329984,42262222823
2017-07-07,2608.59,2518.66,2916.14,2498.87,-3.45,917411968,41391217675
2017-07-06,2608.10,2608.56,2616.72,2581.69,0.02,761956992,42863758795
2017-07-05,2602.87,2601.99,2622.65,2538.55,-0.03,941566016,42751085999
2017-07-04,2561.00,2601.64,2631.59,2559.35,1.59,985516032,42740618673
2017-07-03,2498.56,2564.06,2595.00,2480.47,2.62,964112000,42118211083
2017-07-02,2436.40,2506.47,2514.28,2394.84,2.88,803747008,41167015221
2017-07-01,2492.60,2434.55,2515.27,2419.23,-2.33,779913984,39980058373
2017-06-30,2539.24,2480.84,2559.25,2478.43,-2.3,860273024,40735082695
2017-06-29,2567.56,2539.32,2588.83,2510.48,-1.1,949979008,41690395783
2017-06-28,2553.03,2574.79,2603.98,2484.42,0.85,1183869952,42268942193
2017-06-27,2478.45,2552.45,2552.45,2332.99,2.99,1489789952,41897190525
2017-06-26,2590.57,2478.45,2615.25,2376.29,-4.33,1663280000,40677994354
2017-06-25,2607.25,2589.41,2682.26,2552.12,-0.68,1161100032,42495001716
